REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,value
Atlantis,IN,DIST_IND,EL_Industry,2023,0.0
Atlantis,IN,DIST_IND,EL_Industry,2024,0.0
Atlantis,IN,DIST_IND,EL_Industry,2025,0.0
Atlantis,IN,DIST_IND,EL_Industry,2026,0.0
Atlantis,IN,DIST_IND,EL_Industry,2027,0.0
Atlantis,IN,DIST_IND,EL_Industry,2028,0.0
Atlantis,IN,DIST_IND,EL_Industry,2029,0.0
Atlantis,IN,DIST_IND,EL_Industry,2030,0.0
Atlantis,IN,DIST_IND,EL_Industry,2031,0.0
Atlantis,IN,DIST_IND,EL_Industry,2032,0.0
Atlantis,IN,DIST_IND,EL_Industry,2033,0.0
Atlantis,IN,DIST_IND,EL_Industry,2034,0.0
Atlantis,IN,DIST_IND,EL_Industry,2035,0.0
Atlantis,IN,DIST_IND,EL_Industry,2036,0.0
Atlantis,IN,DIST_IND,EL_Industry,2037,0.0
Atlantis,IN,DIST_IND,EL_Industry,2038,0.0
Atlantis,IN,DIST_IND,EL_Industry,2039,0.0
Atlantis,IN,DIST_IND,EL_Industry,2040,0.0
Atlantis,IN,DIST_IND,EL_Residential,2014,0.0
Atlantis,IN,DIST_IND,EL_Residential,2015,0.0
Atlantis,IN,DIST_IND,EL_Residential,2016,0.0
Atlantis,IN,DIST_IND,EL_Residential,2017,0.0
Atlantis,IN,DIST_IND,EL_Residential,2018,0.0
Atlantis,IN,DIST_IND,EL_Residential,2019,0.0
Atlantis,IN,DIST_IND,EL_Residential,2020,0.0
Atlantis,IN,DIST_IND,EL_Residential,2021,0.0
Atlantis,IN,DIST_IND,EL_Residential,2022,0.0
Atlantis,IN,DIST_IND,EL_Residential,2023,0.0
Atlantis,IN,DIST_IND,EL_Residential,2024,0.0
Atlantis,IN,DIST_IND,EL_Residential,2025,0.0
Atlantis,IN,DIST_IND,EL_Residential,2026,0.0
Atlantis,IN,DIST_IND,EL_Residential,2027,0.0
Atlantis,IN,DIST_IND,EL_Residential,2028,0.0
Atlantis,IN,DIST_IND,EL_Residential,2029,0.0
Atlantis,IN,DIST_IND,EL_Residential,2030,0.0
Atlantis,IN,DIST_IND,EL_Residential,2031,0.0
Atlantis,IN,DIST_IND,EL_Residential,2032,0.0
Atlantis,IN,DIST_IND,EL_Residential,2033,0.0
Atlantis,IN,DIST_IND,EL_Residential,2034,0.0
Atlantis,IN,DIST_IND,EL_Residential,2035,0.0
Atlantis,IN,DIST_IND,EL_Residential,2036,0.0
Atlantis,IN,DIST_IND,EL_Residential,2037,0.0
Atlantis,IN,DIST_IND,EL_Residential,2038,0.0
Atlantis,IN,DIST_IND,EL_Residential,2039,0.0
Atlantis,IN,DIST_IND,EL_Residential,2040,0.0
Atlantis,IN,DIST_IND,EL_Transport,2014,0.0
Atlantis,IN,DIST_IND,EL_Transport,2015,0.0
Atlantis,IN,DIST_IND,EL_Transport,2016,0.0
Atlantis,IN,DIST_IND,EL_Transport,2017,0.0
Atlantis,IN,DIST_IND,EL_Transport,2018,0.0
Atlantis,IN,DIST_IND,EL_Transport,2019,0.0
Atlantis,IN,DIST_IND,EL_Transport,2020,0.0
Atlantis,IN,DIST_IND,EL_Transport,2021,0.0
Atlantis,IN,DIST_IND,EL_Transport,2022,0.0
Atlantis,IN,DIST_IND,EL_Transport,2023,0.0
Atlantis,IN,DIST_IND,EL_Transport,2024,0.0
Atlantis,IN,DIST_IND,EL_Transport,2025,0.0
Atlantis,IN,DIST_IND,EL_Transport,2026,0.0
Atlantis,IN,DIST_IND,EL_Transport,2027,0.0
Atlantis,IN,DIST_IND,EL_Transport,2028,0.0
Atlantis,IN,DIST_IND,EL_Transport,2029,0.0
Atlantis,IN,DIST_IND,EL_Transport,2030,0.0
Atlantis,IN,DIST_IND,EL_Transport,2031,0.0
Atlantis,IN,DIST_IND,EL_Transport,2032,0.0
Atlantis,IN,DIST_IND,EL_Transport,2033,0.0
Atlantis,IN,DIST_IND,EL_Transport,2034,0.0
Atlantis,IN,DIST_IND,EL_Transport,2035,0.0
Atlantis,IN,DIST_IND,EL_Transport,2036,0.0
Atlantis,IN,DIST_IND,EL_Transport,2037,0.0
Atlantis,IN,DIST_IND,EL_Transport,2038,0.0
Atlantis,IN,DIST_IND,EL_Transport,2039,0.0
Atlantis,IN,DIST_IND,EL_Transport,2040,0.0
Atlantis,IN,DIST_IND,EL_Services,2014,0.0
Atlantis,IN,DIST_IND,EL_Services,2015,0.0
Atlantis,IN,DIST_IND,EL_Services,2016,0.0
Atlantis,IN,DIST_IND,EL_Services,2017,0.0
Atlantis,IN,DIST_IND,EL_Services,2018,0.0
Atlantis,IN,DIST_IND,EL_Services,2019,0.0
Atlantis,IN,DIST_IND,EL_Services,2020,0.0
Atlantis,IN,DIST_IND,EL_Services,2021,0.0
Atlantis,IN,DIST_IND,EL_Services,2022,0.0
Atlantis,IN,DIST_IND,EL_Services,2023,0.0
Atlantis,IN,DIST_IND,EL_Services,2024,0.0
Atlantis,IN,DIST_IND,EL_Services,2025,0.0
Atlantis,IN,DIST_IND,EL_Services,2026,0.0
Atlantis,IN,DIST_IND,EL_Services,2027,0.0
Atlantis,IN,DIST_IND,EL_Services,2028,0.0
Atlantis,IN,DIST_IND,EL_Services,2029,0.0
Atlantis,IN,DIST_IND,EL_Services,2030,0.0
Atlantis,IN,DIST_IND,EL_Services,2031,0.0
Atlantis,IN,DIST_IND,EL_Services,2032,0.0
Atlantis,IN,DIST_IND,EL_Services,2033,0.0
Atlantis,IN,DIST_IND,EL_Services,2034,0.0
Atlantis,IN,DIST_IND,EL_Services,2035,0.0
Atlantis,IN,DIST_IND,EL_Services,2036,0.0
Atlantis,IN,DIST_IND,EL_Services,2037,0.0
Atlantis,IN,DIST_IND,EL_Services,2038,0.0
Atlantis,IN,DIST_IND,EL_Services,2039,0.0
Atlantis,IN,DIST_IND,EL_Services,2040,0.0
Atlantis,IN,DIST_TRA,HF,2014,0.0
Atlantis,IN,DIST_TRA,HF,2015,0.0
Atlantis,IN,DIST_TRA,HF,2016,0.0
Atlantis,IN,DIST_TRA,HF,2017,0.0
Atlantis,IN,DIST_TRA,HF,2018,0.0
Atlantis,IN,DIST_TRA,HF,2019,0.0
Atlantis,IN,DIST_TRA,HF,2020,0.0
Atlantis,IN,DIST_TRA,HF,2021,0.0
Atlantis,IN,DIST_TRA,HF,2022,0.0
Atlantis,IN,DIST_TRA,HF,2023,0.0
Atlantis,IN,DIST_TRA,HF,2024,0.0
Atlantis,IN,DIST_TRA,HF,2025,0.0
Atlantis,IN,DIST_TRA,HF,2026,0.0
Atlantis,IN,DIST_TRA,HF,2027,0.0
Atlantis,IN,DIST_TRA,HF,2028,0.0
Atlantis,IN,DIST_TRA,HF,2029,0.0
Atlantis,IN,DIST_TRA,HF,2030,0.0
Atlantis,IN,DIST_TRA,HF,2031,0.0
Atlantis,IN,DIST_TRA,HF,2032,0.0
Atlantis,IN,DIST_TRA,HF,2033,0.0
Atlantis,IN,DIST_TRA,HF,2034,0.0
Atlantis,IN,DIST_TRA,HF,2035,0.0
Atlantis,IN,DIST_TRA,HF,2036,0.0
Atlantis,IN,DIST_TRA,HF,2037,0.0
Atlantis,IN,DIST_TRA,HF,2038,0.0
Atlantis,IN,DIST_TRA,HF,2039,0.0
Atlantis,IN,DIST_TRA,HF,2040,0.0
Atlantis,IN,DIST_TRA,DS,2014,0.0
Atlantis,IN,DIST_TRA,DS,2015,0.0
Atlantis,IN,DIST_TRA,DS,2016,0.0
Atlantis,IN,DIST_TRA,DS,2017,0.0
Atlantis,IN,DIST_TRA,DS,2018,0.0
Atlantis,IN,DIST_TRA,DS,2019,0.0
Atlantis,IN,DIST_TRA,DS,2020,0.0
Atlantis,IN,DIST_TRA,DS,2021,0.0
Atlantis,IN,DIST_TRA,DS,2022,0.0
Atlantis,IN,DIST_TRA,DS,2023,0.0
Atlantis,IN,DIST_TRA,DS,2024,0.0
Atlantis,IN,DIST_TRA,DS,2025,0.0
Atlantis,IN,DIST_TRA,DS,2026,0.0
Atlantis,IN,DIST_TRA,DS,2027,0.0
Atlantis,IN,DIST_TRA,DS,2028,0.0
Atlantis,IN,DIST_TRA,DS,2029,0.0
Atlantis,IN,DIST_TRA,DS,2030,0.0
Atlantis,IN,DIST_TRA,DS,2031,0.0
Atlantis,IN,DIST_TRA,DS,2032,0.0
Atlantis,IN,DIST_TRA,DS,2033,0.0
Atlantis,IN,DIST_TRA,DS,2034,0.0
Atlantis,IN,DIST_TRA,DS,2035,0.0
Atlantis,IN,DIST_TRA,DS,2036,0.0
Atlantis,IN,DIST_TRA,DS,2037,0.0
Atlantis,IN,DIST_TRA,DS,2038,0.0
Atlantis,IN,DIST_TRA,DS,2039,0.0
Atlantis,IN,DIST_TRA,DS,2040,0.0
Atlantis,IN,DIST_TRA,NG,2014,0.0
Atlantis,IN,DIST_TRA,NG,2015,0.0
Atlantis,IN,DIST_TRA,NG,2016,0.0
Atlantis,IN,DIST_TRA,NG,2017,0.0
Atlantis,IN,DIST_TRA,NG,2018,0.0
Atlantis,IN,DIST_TRA,NG,2019,0.0
Atlantis,IN,DIST_TRA,NG,2020,0.0
Atlantis,IN,DIST_TRA,NG,2021,0.0
Atlantis,IN,DIST_TRA,NG,2022,0.0
Atlantis,IN,DIST_TRA,NG,2023,0.0
Atlantis,IN,DIST_TRA,NG,2024,0.0
Atlantis,IN,DIST_TRA,NG,2025,0.0
Atlantis,IN,DIST_TRA,NG,2026,0.0
Atlantis,IN,DIST_TRA,NG,2027,0.0
Atlantis,IN,DIST_TRA,NG,2028,0.0
Atlantis,IN,DIST_TRA,NG,2029,0.0
Atlantis,IN,DIST_TRA,NG,2030,0.0
Atlantis,IN,DIST_TRA,NG,2031,0.0
Atlantis,IN,DIST_TRA,NG,2032,0.0
Atlantis,IN,DIST_TRA,NG,2033,0.0
Atlantis,IN,DIST_TRA,NG,2034,0.0
Atlantis,IN,DIST_TRA,NG,2035,0.0
Atlantis,IN,DIST_TRA,NG,2036,0.0
Atlantis,IN,DIST_TRA,NG,2037,0.0
Atlantis,IN,DIST_TRA,NG,2038,0.0
Atlantis,IN,DIST_TRA,NG,2039,0.0
Atlantis,IN,DIST_TRA,NG,2040,0.0
Atlantis,IN,DIST_TRA,CO,2014,0.0
Atlantis,IN,DIST_TRA,CO,2015,0.0
Atlantis,IN,DIST_TRA,CO,2016,0.0
Atlantis,IN,DIST_TRA,CO,2017,0.0
Atlantis,IN,DIST_TRA,CO,2018,0.0
Atlantis,IN,DIST_TRA,CO,2019,0.0
Atlantis,IN,DIST_TRA,CO,2020,0.0
Atlantis,IN,DIST_TRA,CO,2021,0.0
Atlantis,IN,DIST_TRA,CO,2022,0.0
Atlantis,IN,DIST_TRA,CO,2023,0.0
Atlantis,IN,DIST_TRA,CO,2024,0.0
Atlantis,IN,DIST_TRA,CO,2025,0.0
Atlantis,IN,DIST_TRA,CO,2026,0.0
Atlantis,IN,DIST_TRA,CO,2027,0.0
Atlantis,IN,DIST_TRA,CO,2028,0.0
Atlantis,IN,DIST_TRA,CO,2029,0.0
Atlantis,IN,DIST_TRA,CO,2030,0.0
Atlantis,IN,DIST_TRA,CO,2031,0.0
Atlantis,IN,DIST_TRA,CO,2032,0.0
Atlantis,IN,DIST_TRA,CO,2033,0.0
Atlantis,IN,DIST_TRA,CO,2034,0.0
Atlantis,IN,DIST_TRA,CO,2035,0.0
Atlantis,IN,DIST_TRA,CO,2036,0.0
Atlantis,IN,DIST_TRA,CO,2037,0.0
Atlantis,IN,DIST_TRA,CO,2038,0.0
Atlantis,IN,DIST_TRA,CO,2039,0.0
Atlantis,IN,DIST_TRA,CO,2040,0.0
Atlantis,IN,DIST_TRA,UR,2014,0.0
Atlantis,IN,DIST_TRA,UR,2015,0.0
Atlantis,IN,DIST_TRA,UR,2016,0.0
Atlantis,IN,DIST_TRA,UR,2017,0.0
Atlantis,IN,DIST_TRA,UR,2018,0.0
Atlantis,IN,DIST_TRA,UR,2019,0.0
Atlantis,IN,DIST_TRA,UR,2020,0.0
Atlantis,IN,DIST_TRA,UR,2021,0.0
Atlantis,IN,DIST_TRA,UR,2022,0.0
Atlantis,IN,DIST_TRA,UR,2023,0.0
Atlantis,IN,DIST_TRA,UR,2024,0.0
Atlantis,IN,DIST_TRA,UR,2025,0.0
Atlantis,IN,DIST_TRA,UR,2026,0.0
Atlantis,IN,DIST_TRA,UR,2027,0.0
Atlantis,IN,DIST_TRA,UR,2028,0.0
Atlantis,IN,DIST_TRA,UR,2029,0.0
Atlantis,IN,DIST_TRA,UR,2030,0.0
Atlantis,IN,DIST_TRA,UR,2031,0.0
Atlantis,IN,DIST_TRA,UR,2032,0.0
Atlantis,IN,DIST_TRA,UR,2033,0.0
Atlantis,IN,DIST_TRA,UR,2034,0.0
Atlantis,IN,DIST_TRA,UR,2035,0.0
Atlantis,IN,DIST_TRA,UR,2036,0.0
Atlantis,IN,DIST_TRA,UR,2037,0.0
Atlantis,IN,DIST_TRA,UR,2038,0.0
Atlantis,IN,DIST_TRA,UR,2039,0.0
Atlantis,IN,DIST_TRA,UR,2040,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2014,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2015,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2016,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2017,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2018,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2019,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2020,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2021,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2022,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2023,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2024,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2025,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2026,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2027,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2028,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2029,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2030,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2031,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2032,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2033,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2034,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2035,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2036,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2037,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2038,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2039,0.0
Atlantis,IN,DIST_TRA,EL_Transmission,2040,0.0
Atlantis,IN,DIST_TRA,EL_Distribution,2014,0.15260341424705473
Atlantis,IN,DIST_TRA,EL_Distribution,2015,0.15322375332935986
Atlantis,IN,DIST_TRA,EL_Distribution,2016,0.15694578782319052
Atlantis,IN,DIST_TRA,EL_Distribution,2017,0.1612881613993262
Atlantis,IN,DIST_TRA,EL_Distribution,2018,0.1674915522223772
Atlantis,IN,DIST_TRA,EL_Distribution,2019,0.1730746039631231
Atlantis,IN,DIST_TRA,EL_Distribution,2020,0.17865765570386893
Atlantis,IN,DIST_TRA,EL_Distribution,2021,0.18486104652691998
Atlantis,IN,DIST_TRA,EL_Distribution,2022,0.1916847764322761
Atlantis,IN,DIST_TRA,EL_Distribution,2023,0.19912884541993733
Atlantis,IN,DIST_TRA,EL_Distribution,2024,0.20347121899607304
Atlantis,IN,DIST_TRA,EL_Distribution,2025,0.20719325348990367
Atlantis,IN,DIST_TRA,EL_Distribution,2026,0.21091528798373424
Atlantis,IN,DIST_TRA,EL_Distribution,2027,0.21525766155986994
Atlantis,IN,DIST_TRA,EL_Distribution,2028,0.21960003513600565
Atlantis,IN,DIST_TRA,EL_Distribution,2029,0.22456274779444646
Atlantis,IN,DIST_TRA,EL_Distribution,2030,0.23014579953519232
Atlantis,IN,DIST_TRA,EL_Distribution,2031,0.2357288512759383
Atlantis,IN,DIST_TRA,EL_Distribution,2032,0.24131190301668415
Atlantis,IN,DIST_TRA,EL_Distribution,2033,0.24751529383973514
Atlantis,IN,DIST_TRA,EL_Distribution,2034,0.2530983455804811
Atlantis,IN,DIST_TRA,EL_Distribution,2035,0.2593017364035321
Atlantis,IN,DIST_TRA,EL_Distribution,2036,0.2655051272265831
Atlantis,IN,DIST_TRA,EL_Distribution,2037,0.2723288571319392
Atlantis,IN,DIST_TRA,EL_Distribution,2038,0.27915258703729534
Atlantis,IN,DIST_TRA,EL_Distribution,2039,0.28659665602495654
Atlantis,IN,DIST_TRA,EL_Distribution,2040,0.2946610640949228
Atlantis,IN,DIST_TRA,EL_Industry,2014,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2015,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2016,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2017,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2018,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2019,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2020,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2021,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2022,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2023,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2024,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2025,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2026,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2027,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2028,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2029,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2030,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2031,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2032,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2033,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2034,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2035,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2036,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2037,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2038,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2039,0.0
Atlantis,IN,DIST_TRA,EL_Industry,2040,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2014,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2015,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2016,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2017,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2018,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2019,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2020,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2021,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2022,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2023,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2024,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2025,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2026,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2027,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2028,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2029,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2030,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2031,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2032,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2033,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2034,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2035,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2036,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2037,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2038,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2039,0.0
Atlantis,IN,DIST_TRA,EL_Residential,2040,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2014,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2015,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2016,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2017,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2018,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2019,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2020,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2021,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2022,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2023,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2024,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2025,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2026,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2027,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2028,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2029,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2030,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2031,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2032,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2033,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2034,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2035,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2036,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2037,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2038,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2039,0.0
Atlantis,IN,DIST_TRA,EL_Transport,2040,0.0
Atlantis,IN,DIST_TRA,EL_Services,2014,0.0
Atlantis,IN,DIST_TRA,EL_Services,2015,0.0
Atlantis,IN,DIST_TRA,EL_Services,2016,0.0
Atlantis,IN,DIST_TRA,EL_Services,2017,0.0
Atlantis,IN,DIST_TRA,EL_Services,2018,0.0
Atlantis,IN,DIST_TRA,EL_Services,2019,0.0
Atlantis,IN,DIST_TRA,EL_Services,2020,0.0
Atlantis,IN,DIST_TRA,EL_Services,2021,0.0
Atlantis,IN,DIST_TRA,EL_Services,2022,0.0
Atlantis,IN,DIST_TRA,EL_Services,2023,0.0
Atlantis,IN,DIST_TRA,EL_Services,2024,0.0
Atlantis,IN,DIST_TRA,EL_Services,2025,0.0
Atlantis,IN,DIST_TRA,EL_Services,2026,0.0
Atlantis,IN,DIST_TRA,EL_Services,2027,0.0
Atlantis,IN,DIST_TRA,EL_Services,2028,0.0
Atlantis,IN,DIST_TRA,EL_Services,2029,0.0
Atlantis,IN,DIST_TRA,EL_Services,2030,0.0
Atlantis,IN,DIST_TRA,EL_Services,2031,0.0
Atlantis,IN,DIST_TRA,EL_Services,2032,0.0
Atlantis,IN,DIST_TRA,EL_Services,2033,0.0
Atlantis,IN,DIST_TRA,EL_Services,2034,0.0
Atlantis,IN,DIST_TRA,EL_Services,2035,0.0
Atlantis,IN,DIST_TRA,EL_Services,2036,0.0
Atlantis,IN,DIST_TRA,EL_Services,2037,0.0
Atlantis,IN,DIST_TRA,EL_Services,2038,0.0
Atlantis,IN,DIST_TRA,EL_Services,2039,0.0
Atlantis,IN,DIST_TRA,EL_Services,2040,0.0
Atlantis,IN,DIST_RES,HF,2014,0.0
Atlantis,IN,DIST_RES,HF,2015,0.0
Atlantis,IN,DIST_RES,HF,2016,0.0
Atlantis,IN,DIST_RES,HF,2017,0.0
Atlantis,IN,DIST_RES,HF,2018,0.0
Atlantis,IN,DIST_RES,HF,2019,0.0
Atlantis,IN,DIST_RES,HF,2020,0.0
Atlantis,IN,DIST_RES,HF,2021,0.0
Atlantis,IN,DIST_RES,HF,2022,0.0
Atlantis,IN,DIST_RES,HF,2023,0.0
Atlantis,IN,DIST_RES,HF,2024,0.0
Atlantis,IN,DIST_RES,HF,2025,0.0
Atlantis,IN,DIST_RES,HF,2026,0.0
Atlantis,IN,DIST_RES,HF,2027,0.0
Atlantis,IN,DIST_RES,HF,2028,0.0
Atlantis,IN,DIST_RES,HF,2029,0.0
Atlantis,IN,DIST_RES,HF,2030,0.0
Atlantis,IN,DIST_RES,HF,2031,0.0
Atlantis,IN,DIST_RES,HF,2032,0.0
Atlantis,IN,DIST_RES,HF,2033,0.0
Atlantis,IN,DIST_RES,HF,2034,0.0
Atlantis,IN,DIST_RES,HF,2035,0.0
Atlantis,IN,DIST_RES,HF,2036,0.0
Atlantis,IN,DIST_RES,HF,2037,0.0
Atlantis,IN,DIST_RES,HF,2038,0.0
Atlantis,IN,DIST_RES,HF,2039,0.0
Atlantis,IN,DIST_RES,HF,2040,0.0
Atlantis,IN,DIST_RES,DS,2014,0.0
Atlantis,IN,DIST_RES,DS,2015,0.0
Atlantis,IN,DIST_RES,DS,2016,0.0
Atlantis,IN,DIST_RES,DS,2017,0.0
Atlantis,IN,DIST_RES,DS,2018,0.0
Atlantis,IN,DIST_RES,DS,2019,0.0
Atlantis,IN,DIST_RES,DS,2020,0.0
Atlantis,IN,DIST_RES,DS,2021,0.0
Atlantis,IN,DIST_RES,DS,2022,0.0
Atlantis,IN,DIST_RES,DS,2023,0.0
Atlantis,IN,DIST_RES,DS,2024,0.0
Atlantis,IN,DIST_RES,DS,2025,0.0
Atlantis,IN,DIST_RES,DS,2026,0.0
Atlantis,IN,DIST_RES,DS,2027,0.0
Atlantis,IN,DIST_RES,DS,2028,0.0
Atlantis,IN,DIST_RES,DS,2029,0.0
Atlantis,IN,DIST_RES,DS,2030,0.0
Atlantis,IN,DIST_RES,DS,2031,0.0
Atlantis,IN,DIST_RES,DS,2032,0.0
Atlantis,IN,DIST_RES,DS,2033,0.0
Atlantis,IN,DIST_RES,DS,2034,0.0
Atlantis,IN,DIST_RES,DS,2035,0.0
Atlantis,IN,DIST_RES,DS,2036,0.0
Atlantis,IN,DIST_RES,DS,2037,0.0
Atlantis,IN,DIST_RES,DS,2038,0.0
Atlantis,IN,DIST_RES,DS,2039,0.0
Atlantis,IN,DIST_RES,DS,2040,0.0
Atlantis,IN,DIST_RES,NG,2014,0.0
Atlantis,IN,DIST_RES,NG,2015,0.0
Atlantis,IN,DIST_RES,NG,2016,0.0
Atlantis,IN,DIST_RES,NG,2017,0.0
Atlantis,IN,DIST_RES,NG,2018,0.0
Atlantis,IN,DIST_RES,NG,2019,0.0
Atlantis,IN,DIST_RES,NG,2020,0.0
Atlantis,IN,DIST_RES,NG,2021,0.0
Atlantis,IN,DIST_RES,NG,2022,0.0
Atlantis,IN,DIST_RES,NG,2023,0.0
Atlantis,IN,DIST_RES,NG,2024,0.0
Atlantis,IN,DIST_RES,NG,2025,0.0
Atlantis,IN,DIST_RES,NG,2026,0.0
Atlantis,IN,DIST_RES,NG,2027,0.0
Atlantis,IN,DIST_RES,NG,2028,0.0
Atlantis,IN,DIST_RES,NG,2029,0.0
Atlantis,IN,DIST_RES,NG,2030,0.0
Atlantis,IN,DIST_RES,NG,2031,0.0
Atlantis,IN,DIST_RES,NG,2032,0.0
Atlantis,IN,DIST_RES,NG,2033,0.0
Atlantis,IN,DIST_RES,NG,2034,0.0
Atlantis,IN,DIST_RES,NG,2035,0.0
Atlantis,IN,DIST_RES,NG,2036,0.0
Atlantis,IN,DIST_RES,NG,2037,0.0
Atlantis,IN,DIST_RES,NG,2038,0.0
Atlantis,IN,DIST_RES,NG,2039,0.0
Atlantis,IN,DIST_RES,NG,2040,0.0
Atlantis,IN,DIST_RES,CO,2014,0.0
Atlantis,IN,DIST_RES,CO,2015,0.0
Atlantis,IN,DIST_RES,CO,2016,0.0
